cat_id,store_id,state_id,d,demand,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,is_weekend
HOBBIES,TX_3,TX,d_845,227,2013-05-22,11317,Wednesday,5,5,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_846,181,2013-05-23,11317,Thursday,6,5,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_847,298,2013-05-24,11317,Friday,7,5,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_848,317,2013-05-25,11318,Saturday,1,5,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOBBIES,TX_3,TX,d_849,249,2013-05-26,11318,Sunday,2,5,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOBBIES,TX_3,TX,d_850,288,2013-05-27,11318,Monday,3,5,2013,MemorialDay,National,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_851,339,2013-05-28,11318,Tuesday,4,5,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_852,237,2013-05-29,11318,Wednesday,5,5,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_853,229,2013-05-30,11318,Thursday,6,5,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_854,236,2013-05-31,11318,Friday,7,5,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_855,285,2013-06-01,11319,Saturday,1,6,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,0,1
HOBBIES,TX_3,TX,d_856,346,2013-06-02,11319,Sunday,2,6,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,0,1,1
HOBBIES,TX_3,TX,d_857,352,2013-06-03,11319,Monday,3,6,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOBBIES,TX_3,TX,d_858,276,2013-06-04,11319,Tuesday,4,6,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,0,0,0
HOBBIES,TX_3,TX,d_859,217,2013-06-05,11319,Wednesday,5,6,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOBBIES,TX_3,TX,d_860,237,2013-06-06,11319,Thursday,6,6,2013,NBAFinalsStart,Sporting,NoEvent,NoEvent,1,1,1,0
HOBBIES,TX_3,TX,d_861,290,2013-06-07,11319,Friday,7,6,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,0,0
HOBBIES,TX_3,TX,d_862,289,2013-06-08,11320,Saturday,1,6,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,0,1,1
HOBBIES,TX_3,TX,d_863,355,2013-06-09,11320,Sunday,2,6,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,1
HOBBIES,TX_3,TX,d_864,210,2013-06-10,11320,Monday,3,6,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,0,0,0
HOBBIES,TX_3,TX,d_865,250,2013-06-11,11320,Tuesday,4,6,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,0
HOBBIES,TX_3,TX,d_866,243,2013-06-12,11320,Wednesday,5,6,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,0
HOBBIES,TX_3,TX,d_867,281,2013-06-13,11320,Thursday,6,6,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,1,0,0
HOBBIES,TX_3,TX,d_868,232,2013-06-14,11320,Friday,7,6,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,1,0
HOBBIES,TX_3,TX,d_869,241,2013-06-15,11321,Saturday,1,6,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,1
HOBBIES,TX_3,TX,d_870,286,2013-06-16,11321,Sunday,2,6,2013,Father's day,Cultural,NoEvent,NoEvent,0,0,0,1
HOBBIES,TX_3,TX,d_871,235,2013-06-17,11321,Monday,3,6,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_872,315,2013-06-18,11321,Tuesday,4,6,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_873,256,2013-06-19,11321,Wednesday,5,6,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_874,277,2013-06-20,11321,Thursday,6,6,2013,NBAFinalsEnd,Sporting,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_875,290,2013-06-21,11321,Friday,7,6,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_876,410,2013-06-22,11322,Saturday,1,6,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOBBIES,TX_3,TX,d_877,232,2013-06-23,11322,Sunday,2,6,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOBBIES,TX_3,TX,d_878,291,2013-06-24,11322,Monday,3,6,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_879,279,2013-06-25,11322,Tuesday,4,6,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_880,292,2013-06-26,11322,Wednesday,5,6,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_881,226,2013-06-27,11322,Thursday,6,6,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_882,286,2013-06-28,11322,Friday,7,6,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_883,344,2013-06-29,11323,Saturday,1,6,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOBBIES,TX_3,TX,d_884,351,2013-06-30,11323,Sunday,2,6,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOBBIES,TX_3,TX,d_885,300,2013-07-01,11323,Monday,3,7,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,0,0
HOBBIES,TX_3,TX,d_886,237,2013-07-02,11323,Tuesday,4,7,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,0,1,0
HOBBIES,TX_3,TX,d_887,360,2013-07-03,11323,Wednesday,5,7,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOBBIES,TX_3,TX,d_888,260,2013-07-04,11323,Thursday,6,7,2013,IndependenceDay,National,NoEvent,NoEvent,1,0,0,0
HOBBIES,TX_3,TX,d_889,342,2013-07-05,11323,Friday,7,7,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOBBIES,TX_3,TX,d_890,252,2013-07-06,11324,Saturday,1,7,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,1
HOBBIES,TX_3,TX,d_891,270,2013-07-07,11324,Sunday,2,7,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,0,1
HOBBIES,TX_3,TX,d_892,297,2013-07-08,11324,Monday,3,7,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,0,1,0
HOBBIES,TX_3,TX,d_893,215,2013-07-09,11324,Tuesday,4,7,2013,Ramadan starts,Religious,NoEvent,NoEvent,1,1,1,0
HOBBIES,TX_3,TX,d_894,224,2013-07-10,11324,Wednesday,5,7,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,0,0,0
HOBBIES,TX_3,TX,d_895,256,2013-07-11,11324,Thursday,6,7,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,0
HOBBIES,TX_3,TX,d_896,301,2013-07-12,11324,Friday,7,7,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,0
HOBBIES,TX_3,TX,d_897,265,2013-07-13,11325,Saturday,1,7,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,1,0,1
HOBBIES,TX_3,TX,d_898,286,2013-07-14,11325,Sunday,2,7,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,1,1
HOBBIES,TX_3,TX,d_899,233,2013-07-15,11325,Monday,3,7,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,0
HOBBIES,TX_3,TX,d_900,260,2013-07-16,11325,Tuesday,4,7,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_901,302,2013-07-17,11325,Wednesday,5,7,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_902,285,2013-07-18,11325,Thursday,6,7,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_903,241,2013-07-19,11325,Friday,7,7,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_904,287,2013-07-20,11326,Saturday,1,7,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOBBIES,TX_3,TX,d_905,325,2013-07-21,11326,Sunday,2,7,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOBBIES,TX_3,TX,d_906,245,2013-07-22,11326,Monday,3,7,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_907,208,2013-07-23,11326,Tuesday,4,7,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_908,198,2013-07-24,11326,Wednesday,5,7,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_909,227,2013-07-25,11326,Thursday,6,7,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_910,293,2013-07-26,11326,Friday,7,7,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_911,349,2013-07-27,11327,Saturday,1,7,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOBBIES,TX_3,TX,d_912,302,2013-07-28,11327,Sunday,2,7,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOBBIES,TX_3,TX,d_913,282,2013-07-29,11327,Monday,3,7,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_914,236,2013-07-30,11327,Tuesday,4,7,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_915,195,2013-07-31,11327,Wednesday,5,7,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_916,252,2013-08-01,11327,Thursday,6,8,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,0,0
HOBBIES,TX_3,TX,d_917,333,2013-08-02,11327,Friday,7,8,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,0,1,0
HOBBIES,TX_3,TX,d_918,320,2013-08-03,11328,Saturday,1,8,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,1
HOBBIES,TX_3,TX,d_919,277,2013-08-04,11328,Sunday,2,8,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,0,0,1
HOBBIES,TX_3,TX,d_920,265,2013-08-05,11328,Monday,3,8,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOBBIES,TX_3,TX,d_921,313,2013-08-06,11328,Tuesday,4,8,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOBBIES,TX_3,TX,d_922,153,2013-08-07,11328,Wednesday,5,8,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,0,0
HOBBIES,TX_3,TX,d_923,201,2013-08-08,11328,Thursday,6,8,2013,Eid al-Fitr,Religious,NoEvent,NoEvent,1,0,1,0
HOBBIES,TX_3,TX,d_924,268,2013-08-09,11328,Friday,7,8,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOBBIES,TX_3,TX,d_925,401,2013-08-10,11329,Saturday,1,8,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,0,0,1
HOBBIES,TX_3,TX,d_926,309,2013-08-11,11329,Sunday,2,8,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,1
HOBBIES,TX_3,TX,d_927,322,2013-08-12,11329,Monday,3,8,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,0
HOBBIES,TX_3,TX,d_928,226,2013-08-13,11329,Tuesday,4,8,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,1,0,0
HOBBIES,TX_3,TX,d_929,191,2013-08-14,11329,Wednesday,5,8,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,1,0
HOBBIES,TX_3,TX,d_930,299,2013-08-15,11329,Thursday,6,8,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,0
HOBBIES,TX_3,TX,d_931,250,2013-08-16,11329,Friday,7,8,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_932,309,2013-08-17,11330,Saturday,1,8,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOBBIES,TX_3,TX,d_933,274,2013-08-18,11330,Sunday,2,8,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOBBIES,TX_3,TX,d_934,281,2013-08-19,11330,Monday,3,8,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_935,220,2013-08-20,11330,Tuesday,4,8,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_936,264,2013-08-21,11330,Wednesday,5,8,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_937,210,2013-08-22,11330,Thursday,6,8,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_938,322,2013-08-23,11330,Friday,7,8,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_939,297,2013-08-24,11331,Saturday,1,8,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOBBIES,TX_3,TX,d_940,352,2013-08-25,11331,Sunday,2,8,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOBBIES,TX_3,TX,d_941,249,2013-08-26,11331,Monday,3,8,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_942,229,2013-08-27,11331,Tuesday,4,8,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_943,235,2013-08-28,11331,Wednesday,5,8,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_944,167,2013-08-29,11331,Thursday,6,8,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_945,299,2013-08-30,11331,Friday,7,8,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_946,339,2013-08-31,11332,Saturday,1,8,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOBBIES,TX_3,TX,d_947,261,2013-09-01,11332,Sunday,2,9,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,0,1
HOBBIES,TX_3,TX,d_948,222,2013-09-02,11332,Monday,3,9,2013,LaborDay,National,NoEvent,NoEvent,1,0,1,0
HOBBIES,TX_3,TX,d_949,217,2013-09-03,11332,Tuesday,4,9,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOBBIES,TX_3,TX,d_950,167,2013-09-04,11332,Wednesday,5,9,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,0,0,0
HOBBIES,TX_3,TX,d_951,171,2013-09-05,11332,Thursday,6,9,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOBBIES,TX_3,TX,d_952,236,2013-09-06,11332,Friday,7,9,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOBBIES,TX_3,TX,d_953,210,2013-09-07,11333,Saturday,1,9,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,0,1
HOBBIES,TX_3,TX,d_954,308,2013-09-08,11333,Sunday,2,9,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,0,1,1
HOBBIES,TX_3,TX,d_955,188,2013-09-09,11333,Monday,3,9,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOBBIES,TX_3,TX,d_956,187,2013-09-10,11333,Tuesday,4,9,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,0,0,0
HOBBIES,TX_3,TX,d_957,199,2013-09-11,11333,Wednesday,5,9,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,0
HOBBIES,TX_3,TX,d_958,246,2013-09-12,11333,Thursday,6,9,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,0
HOBBIES,TX_3,TX,d_959,392,2013-09-13,11333,Friday,7,9,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,1,0,0
HOBBIES,TX_3,TX,d_960,316,2013-09-14,11334,Saturday,1,9,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,1,1
HOBBIES,TX_3,TX,d_961,281,2013-09-15,11334,Sunday,2,9,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,1
HOBBIES,TX_3,TX,d_962,214,2013-09-16,11334,Monday,3,9,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_963,250,2013-09-17,11334,Tuesday,4,9,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_964,261,2013-09-18,11334,Wednesday,5,9,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_965,211,2013-09-19,11334,Thursday,6,9,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_966,182,2013-09-20,11334,Friday,7,9,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_967,314,2013-09-21,11335,Saturday,1,9,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOBBIES,TX_3,TX,d_968,359,2013-09-22,11335,Sunday,2,9,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOBBIES,TX_3,TX,d_969,247,2013-09-23,11335,Monday,3,9,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_970,204,2013-09-24,11335,Tuesday,4,9,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_971,172,2013-09-25,11335,Wednesday,5,9,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_972,243,2013-09-26,11335,Thursday,6,9,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_973,264,2013-09-27,11335,Friday,7,9,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_974,421,2013-09-28,11336,Saturday,1,9,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOBBIES,TX_3,TX,d_975,335,2013-09-29,11336,Sunday,2,9,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOBBIES,TX_3,TX,d_976,257,2013-09-30,11336,Monday,3,9,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_977,332,2013-10-01,11336,Tuesday,4,10,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,0,0
HOBBIES,TX_3,TX,d_978,239,2013-10-02,11336,Wednesday,5,10,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,0,1,0
HOBBIES,TX_3,TX,d_979,319,2013-10-03,11336,Thursday,6,10,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOBBIES,TX_3,TX,d_980,357,2013-10-04,11336,Friday,7,10,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,0,0,0
HOBBIES,TX_3,TX,d_981,277,2013-10-05,11337,Saturday,1,10,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,1
HOBBIES,TX_3,TX,d_982,397,2013-10-06,11337,Sunday,2,10,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,1
HOBBIES,TX_3,TX,d_983,226,2013-10-07,11337,Monday,3,10,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,0,0
HOBBIES,TX_3,TX,d_984,281,2013-10-08,11337,Tuesday,4,10,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,0,1,0
HOBBIES,TX_3,TX,d_985,239,2013-10-09,11337,Wednesday,5,10,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOBBIES,TX_3,TX,d_986,252,2013-10-10,11337,Thursday,6,10,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,0,0,0
HOBBIES,TX_3,TX,d_987,256,2013-10-11,11337,Friday,7,10,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,0
HOBBIES,TX_3,TX,d_988,380,2013-10-12,11338,Saturday,1,10,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,1
HOBBIES,TX_3,TX,d_989,353,2013-10-13,11338,Sunday,2,10,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,1,0,1
HOBBIES,TX_3,TX,d_990,331,2013-10-14,11338,Monday,3,10,2013,ColumbusDay,National,NoEvent,NoEvent,0,0,1,0
HOBBIES,TX_3,TX,d_991,244,2013-10-15,11338,Tuesday,4,10,2013,EidAlAdha,Religious,NoEvent,NoEvent,0,1,1,0
HOBBIES,TX_3,TX,d_992,272,2013-10-16,11338,Wednesday,5,10,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_993,239,2013-10-17,11338,Thursday,6,10,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_994,267,2013-10-18,11338,Friday,7,10,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_995,331,2013-10-19,11339,Saturday,1,10,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOBBIES,TX_3,TX,d_996,293,2013-10-20,11339,Sunday,2,10,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOBBIES,TX_3,TX,d_997,239,2013-10-21,11339,Monday,3,10,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_998,280,2013-10-22,11339,Tuesday,4,10,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_999,415,2013-10-23,11339,Wednesday,5,10,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_1000,239,2013-10-24,11339,Thursday,6,10,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_1001,268,2013-10-25,11339,Friday,7,10,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_1002,328,2013-10-26,11340,Saturday,1,10,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOBBIES,TX_3,TX,d_1003,397,2013-10-27,11340,Sunday,2,10,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOBBIES,TX_3,TX,d_1004,249,2013-10-28,11340,Monday,3,10,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_1005,232,2013-10-29,11340,Tuesday,4,10,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_1006,216,2013-10-30,11340,Wednesday,5,10,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_1007,207,2013-10-31,11340,Thursday,6,10,2013,Halloween,Cultural,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_1008,377,2013-11-01,11340,Friday,7,11,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,0,0
HOBBIES,TX_3,TX,d_1009,252,2013-11-02,11341,Saturday,1,11,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,0,1,1
HOBBIES,TX_3,TX,d_1010,280,2013-11-03,11341,Sunday,2,11,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,1
HOBBIES,TX_3,TX,d_1011,292,2013-11-04,11341,Monday,3,11,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,0,0,0
HOBBIES,TX_3,TX,d_1012,271,2013-11-05,11341,Tuesday,4,11,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOBBIES,TX_3,TX,d_1013,385,2013-11-06,11341,Wednesday,5,11,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOBBIES,TX_3,TX,d_1014,276,2013-11-07,11341,Thursday,6,11,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,0,0
HOBBIES,TX_3,TX,d_1015,227,2013-11-08,11341,Friday,7,11,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,0,1,0
HOBBIES,TX_3,TX,d_1016,260,2013-11-09,11342,Saturday,1,11,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,1
HOBBIES,TX_3,TX,d_1017,288,2013-11-10,11342,Sunday,2,11,2013,NoEvent,NoEvent,NoEvent,NoEvent,1,0,0,1
HOBBIES,TX_3,TX,d_1018,270,2013-11-11,11342,Monday,3,11,2013,VeteransDay,National,NoEvent,NoEvent,0,1,1,0
HOBBIES,TX_3,TX,d_1019,222,2013-11-12,11342,Tuesday,4,11,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,0
HOBBIES,TX_3,TX,d_1020,238,2013-11-13,11342,Wednesday,5,11,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,1,0,0
HOBBIES,TX_3,TX,d_1021,213,2013-11-14,11342,Thursday,6,11,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,1,0
HOBBIES,TX_3,TX,d_1022,276,2013-11-15,11342,Friday,7,11,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,0
HOBBIES,TX_3,TX,d_1023,417,2013-11-16,11343,Saturday,1,11,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOBBIES,TX_3,TX,d_1024,264,2013-11-17,11343,Sunday,2,11,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOBBIES,TX_3,TX,d_1025,288,2013-11-18,11343,Monday,3,11,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_1026,241,2013-11-19,11343,Tuesday,4,11,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_1027,328,2013-11-20,11343,Wednesday,5,11,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_1028,211,2013-11-21,11343,Thursday,6,11,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOBBIES,TX_3,TX,d_1029,372,2013-11-22,11343,Friday,7,11,2013,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
